id,model,line,uph,plantcode,mcode,scheduling_no,material_type,master
4339,HC131,2ASSYL,250,CN06,NB01,4,,0
4340,HC150,2ASSYL,200,CN06,NB01,4,,0
4341,HS355,2ASSYL,200,CN06,NB01,4,,0
4342,HC130,2ASSYL,250,CN06,NB01,4,,1
4343,HS155,2ASSYL,200,CN06,NB01,4,,0
4344,HS152,2ASSYL,200,CN06,NB01,4,,0
4345,HC110,2ASSYM,220,CN06,NB01,4,,0
4346,HC131,2ASSYM,250,CN06,NB01,4,,0
4347,HC150,2ASSYM,220,CN06,NB01,4,,0
4348,HS355,2ASSYM,220,CN06,NB01,4,,0
4349,HC130,2ASSYM,250,CN06,NB01,4,,1
4350,HS155,2ASSYM,220,CN06,NB01,4,,0
4351,GS150,2ASSYM,220,CN06,NB01,4,,0
4352,GY55B,2ASSYN,60,CN06,NB01,4,,0
4353,GY559,2ASSYN,60,CN06,NB01,4,,0
4354,GY55K,2ASSYN,60,CN06,NB01,4,,1
4355,HT4B6,2ASSYO,200,CN06,NB01,4,,0
4356,GYG50,2ASSYO,240,CN06,NB01,4,,1
4357,GYG40,2ASSYO,240,CN06,NB01,4,,1
4358,GX4A0,2ASSYO,240,CN06,NB01,4,,1
4359,HX3B5,2ASSYO,240,CN06,NB01,4,,0
4360,GX490,2ASSYO,240,CN06,NB01,4,,1
4361,HX4B0,2ASSYO,240,CN06,NB01,4,,1
4362,HYG60,2ASSYO,240,CN06,NB01,4,,1
4363,FYG40,2ASSYO,240,CN06,NB01,4,,1
4364,FR4A0,2ASSYO,220,CN06,NB01,4,,0
4365,GT4A1,2ASSYO,200,CN06,NB01,4,,0
4366,GT4A0,2ASSYO,200,CN06,NB01,4,,0
4367,FX490,2ASSYO,240,CN06,NB01,4,,1
4368,FE4A0,2ASSYO,200,CN06,NB01,4,,0
4369,DMX3A,2ASSYO,130,CN06,NB01,4,,1
4370,FU420,2ASSYP,200,CN06,NB01,4,,1
4371,GFP51,2ASSYP,200,CN06,NB01,4,,0
4372,GFP50,2ASSYP,200,CN06,NB01,4,,0
4373,FU421,2ASSYP,200,CN06,NB01,4,,1
4374,FU423,2ASSYP,150,CN06,NB01,4,,1
4375,GX3A1,2ASSYX,150,CN06,NB01,4,,1
4376,GYG40,2SUBA,90,CN06,,4,,1
4377,FYG40,2SUBA,90,CN06,,4,,1
4378,FYG40,2SUBC-1,90,CN06,NB01,4,COVER ASSY,1
4379,GYG40,2SUBD-1,90,CN06,NB01,4,COVER ASSY,1
4380,DMX3A,2SUBD-1,72,CN06,NB01,4,COVER ASSY,1
4381,FA491,2SUBE-1,210,CN06,NB01,4,COVER ASSY,1
4382,CT470,2SUBE-1,220,CN06,NB01,4,COVER ASSY,1
4383,ET480,2SUBE-1,220,CN06,NB01,4,COVER ASSY,1
4384,FP531,2SUBE-1,210,CN06,NB01,4,COVER ASSY,1
4385,EA481,2SUBE-1,220,CN06,NB01,4,COVER ASSY,1
4386,FT490,2SUBE-1,210,CN06,NB01,4,COVER ASSY,1
4387,FT590,2SUBE-1,210,CN06,NB01,4,COVER ASSY,1
4388,FT491,2SUBE-1,210,CN06,NB01,4,COVER ASSY,1
4389,FA491,2SUBE-2,210,CN06,NB01,4,LOG UP ASSY,1
4390,CT470,2SUBE-2,220,CN06,NB01,4,LOG UP ASSY,1
4391,ET480,2SUBE-2,220,CN06,NB01,4,LOG UP ASSY,1
4392,FP531,2SUBE-2,210,CN06,NB01,4,LOG UP ASSY,1
4393,EA481,2SUBE-2,220,CN06,NB01,4,LOG UP ASSY,1
4394,FT490,2SUBE-2,210,CN06,NB01,4,LOG UP ASSY,1
4395,FT590,2SUBE-2,210,CN06,NB01,4,LOG UP ASSY,1
4396,FT491,2SUBE-2,210,CN06,NB01,4,LOG UP ASSY,1
4397,FE595,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4398,FE495,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4399,FE490,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4400,FE590,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4401,FE4A0,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4402,FE5A0,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4403,EE480,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4404,EE580,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4405,ER480,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4406,EE485,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4407,EE585,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4408,FR490,2SUBF-1,260,CN06,NB01,4,COVER ASSY,1
4409,FE595,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4410,FE495,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4411,FE490,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4412,FE590,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4413,FE4A0,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4414,FE5A0,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4415,EE480,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4416,EE580,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4417,ER480,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4418,EE485,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4419,EE585,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4420,FR490,2SUBF-2,260,CN06,NB01,4,LOG UP ASSY,1
4421,EE480,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4422,EE580,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4423,FE490,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4424,FE590,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4425,FE595,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4426,FE495,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4427,ER480,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4428,EE485,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4429,FE4A0,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4430,EE585,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4431,FR490,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4432,FE5A0,2SUBG-1,260,CN06,NB01,4,COVER ASSY,1
4433,EE480,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4434,EE580,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4435,FE490,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4436,FE590,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4437,FE595,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4438,FE495,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4439,ER480,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4440,EE485,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4441,FE4A0,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4442,EE585,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4443,FR490,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4444,FE5A0,2SUBG-2,260,CN06,NB01,4,LOG UP ASSY,1
4445,GP431,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4446,FE595,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4447,FA491,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4448,FE495,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4449,FA495,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4450,FE493,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4451,FE490,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4452,FE590,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4453,EP520,2SUBH-1,120,CN06,NB01,4,COVER ASSY,1
4454,EP720,2SUBH-1,100,CN06,NB01,4,COVER ASSY,1
4455,FE4A0,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4456,FE5A0,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4457,FE4A1,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4458,EE480,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4459,EE580,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4460,DA475,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4461,CT470,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4462,ER480,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4463,ET480,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4464,FP730,2SUBH-1,100,CN06,NB01,4,COVER ASSY,1
4465,FR4A0,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4466,FP530,2SUBH-1,120,CN06,NB01,4,COVER ASSY,1
4467,FE480,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4468,FR5A0,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4469,EA481,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4470,FT490,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4471,EE485,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4472,EE585,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4473,FT590,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4474,FT491,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4475,FR490,2SUBH-1,180,CN06,NB01,4,COVER ASSY,0
4476,GP431,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4477,FE595,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4478,FA491,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4479,FE495,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4480,FA495,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4481,FE493,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4482,FE490,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4483,FE590,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4484,EP520,2SUBH-2,120,CN06,NB01,4,LOG UP ASSY,1
4485,EP720,2SUBH-2,100,CN06,NB01,4,LOG UP ASSY,1
4486,FE4A0,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4487,FE5A0,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4488,FE4A1,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4489,EE480,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4490,EE580,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4491,DA475,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4492,CT470,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4493,ER480,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4494,ET480,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4495,FP730,2SUBH-2,100,CN06,NB01,4,LOG UP ASSY,1
4496,FR4A0,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4497,FP530,2SUBH-2,120,CN06,NB01,4,LOG UP ASSY,1
4498,FE480,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4499,FR5A0,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4500,EA481,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4501,FT490,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4502,EE485,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4503,EE585,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4504,FT590,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4505,FT491,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4506,FR490,2SUBH-2,180,CN06,NB01,4,LOG UP ASSY,0
4507,EE480,2SUBI-1,200,CN06,NB01,4,COVER ASSY,0
4508,EL580,2SUBI-1,225,CN06,NB01,4,COVER ASSY,1
4509,EL480,2SUBI-1,240,CN06,NB01,4,COVER ASSY,1
4510,FL490,2SUBI-1,225,CN06,NB01,4,COVER ASSY,1
4511,FL590,2SUBI-1,225,CN06,NB01,4,COVER ASSY,1
4512,EE480,2SUBI-2,200,CN06,NB01,4,LOG UP ASSY,0
4513,EL580,2SUBI-2,225,CN06,NB01,4,LOG UP ASSY,1
4514,EL480,2SUBI-2,240,CN06,NB01,4,LOG UP ASSY,1
4515,FL490,2SUBI-2,225,CN06,NB01,4,LOG UP ASSY,1
4516,FL590,2SUBI-2,225,CN06,NB01,4,LOG UP ASSY,1
4517,FYG40,2SUBJ-1,180,CN06,NB01,4,COVER ASSY,1
4518,FX490,2SUBJ-1,210,CN06,NB01,4,COVER ASSY,1
4519,EX480,2SUBJ-1,200,CN06,NB01,4,COVER ASSY,1
4520,DX120,2SUBJ-1,200,CN06,NB01,4,COVER ASSY,1
4521,ET480,2SUBJ-1,180,CN06,NB01,4,COVER ASSY,0
4522,FT491,2SUBJ-1,180,CN06,NB01,4,COVER ASSY,1
4523,EE480,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4524,EE580,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4525,FE595,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4526,FE495,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4527,EX480,2SUBK-1,200,CN06,NB01,4,COVER ASSY,1
4528,ER480,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4529,FE493,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4530,FE490,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4531,FR4A0,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4532,FE590,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4533,FE480,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4534,FR5A0,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4535,FX490,2SUBK-1,200,CN06,NB01,4,COVER ASSY,1
4536,FX390,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4537,EE485,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4538,DX120,2SUBK-1,200,CN06,NB01,4,COVER ASSY,1
4539,FE4A0,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4540,EE585,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4541,FT491,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4542,FR490,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4543,FE5A0,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4544,FE4A1,2SUBK-1,200,CN06,NB01,4,COVER ASSY,0
4545,FU420,2SUBL-1,240,CN06,NB01,4,COVER ASSY,1
4546,FU421,2SUBL-1,240,CN06,NB01,4,COVER ASSY,1
4547,FU420,2SUBM-1,210,CN06,NB01,4,LOG UP ASSY,1
4548,FU421,2SUBM-1,210,CN06,NB01,4,LOG UP ASSY,1
4549,FT490,2ASSYI,160,CN06,NB01,4,,
4550,GV451,1ASSYG,200,CN06,NB12,4,,
4551,FG542,1ASSYF,200,CN06,NB12,4,,
4552,FE5A0,2ASSYH,200,CN06,NB01,4,,
4553,FE495,2ASSYD,200,CN06,NB01,4,,
4554,FS44A,1ASSYG,200,CN06,NB12,4,,
4555,FT490,2ASSYJ,160,CN06,NB01,4,,
4556,GY55W,1ASSYD,200,CN06,NB12,4,,
4557,FE490,2ASSYH,180,CN06,NB01,4,,
4558,GV540,1ASSYF,200,CN06,NB12,4,,
4559,EE480,2ASSYD,200,CN06,NB01,4,,
4560,FP531,2ASSYC,180,CN06,NB01,4,,
4561,GS55G,1ASSYA,260,CN06,NB12,5,,1
4562,FPD0P,1ASSYA,120,CN06,NB12,5,,1
4563,GS554,1ASSYA,200,CN06,NB12,5,,1
4564,GS55B,1ASSYA,200,CN06,NB12,5,,1
4565,GS552,1ASSYA,200,CN06,NB12,5,,1
4566,GS551,1ASSYA,200,CN06,NB12,5,,1
4567,GS550,1ASSYA,200,CN06,NB12,5,,1
4568,GS349,1ASSYB,260,CN06,NB12,5,,0
4569,GS348,1ASSYB,250,CN06,NB12,5,,0
4570,FS541,1ASSYB,250,CN06,NB12,5,,0
4571,GS346,1ASSYB,220,CN06,NB12,5,,0
4572,EYG11,1ASSYB,270,CN06,NB12,5,,0
4573,GS345,1ASSYB,250,CN06,NB12,5,,1
4574,EYG10,1ASSYB,250,CN06,NB12,5,,1
4575,GS343,1ASSYB,250,CN06,NB12,5,,1
4576,GS540,1ASSYB,250,CN06,NB12,5,,0
4577,GS342,1ASSYB,250,CN06,NB12,5,,1
4578,GS341,1ASSYB,250,CN06,NB12,5,,0
4579,GS340,1ASSYB,250,CN06,NB12,5,,0
4580,GV450,1ASSYB,250,CN06,NB12,5,,0
4581,GYGB0,1ASSYB,30,CN06,NB12,5,,1
4582,GV451,1ASSYB,250,CN06,NB12,5,,0
4583,GV453,1ASSYB,250,CN06,NB12,5,,0
4584,FYG62,1ASSYB,250,CN06,NB12,5,,1
4585,FS54A,1ASSYB,250,CN06,NB12,5,,0
4586,GS54D,1ASSYB,250,CN06,NB12,5,,0
4587,ES530,1ASSYB,250,CN06,NB12,5,,1
4588,GS54B,1ASSYB,250,CN06,NB12,5,,0
4589,EG532,1ASSYB,270,CN06,NB12,5,,0
4590,GS554,1ASSYB,200,CN06,NB12,5,,1
4591,FS433,1ASSYB,250,CN06,NB12,5,,1
4592,FS434,1ASSYB,270,CN06,NB12,5,,0
4593,DMX50,1ASSYB,270,CN06,NB12,5,,0
4594,GS552,1ASSYB,200,CN06,NB12,5,,1
4595,FS435,1ASSYB,250,CN06,NB12,5,,1
4596,GS551,1ASSYB,260,CN06,NB12,5,,0
4597,FS436,1ASSYB,270,CN06,NB12,5,,0
4598,GS550,1ASSYB,260,CN06,NB12,5,,0
4599,GS55B,1ASSYB,200,CN06,NB12,5,,1
4600,HY578,1ASSYB,260,CN06,NB12,5,,1
4601,GS55A,1ASSYB,250,CN06,NB12,5,,0
4602,EG521,1ASSYB,270,CN06,NB12,5,,0
4603,GYG41,1ASSYB,200,CN06,NB12,5,,1
4604,GYG42,1ASSYB,260,CN06,NB12,5,,1
4605,FS442,1ASSYB,270,CN06,NB12,5,,0
4606,FS443,1ASSYB,250,CN06,NB12,5,,1
4607,FS447,1ASSYB,270,CN06,NB12,5,,0
4608,GS440,1ASSYB,250,CN06,NB12,5,,0
4609,EG54A,1ASSYB,270,CN06,NB12,5,,0
4610,FYG81,1ASSYB,270,CN06,NB12,5,,0
4611,FYG80,1ASSYB,50,CN06,NB12,5,,1
4612,GV550,1ASSYB,250,CN06,NB12,5,,0
4613,ES430,1ASSYB,270,CN06,NB12,5,,0
4614,GV551,1ASSYB,250,CN06,NB12,5,,0
4615,FYG41,1ASSYB,290,CN06,NB12,5,,1
4616,GV552,1ASSYB,250,CN06,NB12,5,,0
4617,FS44A,1ASSYB,250,CN06,NB12,5,,0
4618,ES433,1ASSYB,270,CN06,NB12,5,,0
4619,ES434,1ASSYB,270,CN06,NB12,5,,0
4620,FS44C,1ASSYB,270,CN06,NB12,5,,0
4621,GS44D,1ASSYB,250,CN06,NB12,5,,0
4622,EYG71,1ASSYB,250,CN06,NB12,5,,1
4623,EYG70,1ASSYB,250,CN06,NB12,5,,1
4624,GYG51,1ASSYB,200,CN06,NB12,5,,1
4625,EYG20,1ASSYB,270,CN06,NB12,5,,0
4626,GS457,1ASSYB,260,CN06,NB12,5,,0
4627,FS532,1ASSYB,250,CN06,NB12,5,,1
4628,EYG21,1ASSYB,270,CN06,NB12,5,,0
4629,GS454,1ASSYB,200,CN06,NB12,5,,1
4630,FS533,1ASSYB,270,CN06,NB12,5,,0
4631,GS453,1ASSYB,260,CN06,NB12,5,,1
4632,FS534,1ASSYB,250,CN06,NB12,5,,1
4633,GS452,1ASSYB,200,CN06,NB12,5,,1
4634,FS535,1ASSYB,270,CN06,NB12,5,,0
4635,DYG61,1ASSYB,270,CN06,NB12,5,,0
4636,GS451,1ASSYB,260,CN06,NB12,5,,0
4637,FS536,1ASSYB,250,CN06,NB12,5,,1
4638,DYG60,1ASSYB,270,CN06,NB12,5,,0
4639,GS450,1ASSYB,260,CN06,NB12,5,,0
4640,FYG50,1ASSYB,250,CN06,NB12,5,,1
4641,FS537,1ASSYB,270,CN06,NB12,5,,1
4642,FS538,1ASSYB,270,CN06,NB12,5,,0
4643,FS539,1ASSYB,270,CN06,NB12,5,,0
4644,GV440,1ASSYB,250,CN06,NB12,5,,0
4645,GS45A,1ASSYB,250,CN06,NB12,5,,0
4646,GYG92,1ASSYB,200,CN06,NB12,5,,1
4647,GYG90,1ASSYB,30,CN06,NB12,5,,1
4648,GYG91,1ASSYB,30,CN06,NB12,5,,1
4649,FS540,1ASSYC,250,CN06,NB12,5,,0
4650,FS541,1ASSYC,250,CN06,NB12,5,,0
4651,FS542,1ASSYC,250,CN06,NB12,5,,0
4652,FS543,1ASSYC,250,CN06,NB12,5,,0
4653,GS541,1ASSYC,250,CN06,NB12,5,,0
4654,GS540,1ASSYC,250,CN06,NB12,5,,0
4655,GV450,1ASSYC,300,CN06,NB12,5,,0
4656,GV451,1ASSYC,300,CN06,NB12,5,,0
4657,GV453,1ASSYC,260,CN06,NB12,5,,1
4658,GS54E,1ASSYC,250,CN06,NB12,5,,0
4659,FS54A,1ASSYC,250,CN06,NB12,5,,0
4660,GS54D,1ASSYC,250,CN06,NB12,5,,0
4661,FS54B,1ASSYC,250,CN06,NB12,5,,0
4662,GS54C,1ASSYC,250,CN06,NB12,5,,0
4663,GS54B,1ASSYC,250,CN06,NB12,5,,0
4664,EG532,1ASSYC,250,CN06,NB12,5,,0
4665,GS557,1ASSYC,260,CN06,NB12,5,,1
4666,GS554,1ASSYC,300,CN06,NB12,5,,1
4667,GS553,1ASSYC,260,CN06,NB12,5,,0
4668,GS552,1ASSYC,300,CN06,NB12,5,,1
4669,GS551,1ASSYC,300,CN06,NB12,5,,1
4670,GS550,1ASSYC,300,CN06,NB12,5,,1
4671,GS55K,1ASSYC,260,CN06,NB12,5,,1
4672,GV541,1ASSYC,250,CN06,NB12,5,,0
4673,GS55D,1ASSYC,260,CN06,NB12,5,,1
4674,GS55C,1ASSYC,200,CN06,NB12,5,,0
4675,GS55B,1ASSYC,260,CN06,NB12,5,,1
4676,GS55A,1ASSYC,250,CN06,NB12,5,,0
4677,EG521,1ASSYC,250,CN06,NB12,5,,0
4678,FS440,1ASSYC,250,CN06,NB12,5,,1
4679,FS441,1ASSYC,250,CN06,NB12,5,,1
4680,FS442,1ASSYC,250,CN06,NB12,5,,1
4681,GS441,1ASSYC,250,CN06,NB12,5,,0
4682,FS447,1ASSYC,250,CN06,NB12,5,,1
4683,GS440,1ASSYC,300,CN06,NB12,5,,0
4684,EG54A,1ASSYC,250,CN06,NB12,5,,0
4685,GV550,1ASSYC,250,CN06,NB12,5,,0
4686,GV551,1ASSYC,300,CN06,NB12,5,,0
4687,FS44A,1ASSYC,250,CN06,NB12,5,,1
4688,GS44E,1ASSYC,250,CN06,NB12,5,,0
4689,FS44C,1ASSYC,250,CN06,NB12,5,,1
4690,GS44D,1ASSYC,300,CN06,NB12,5,,0
4691,GS44B,1ASSYC,250,CN06,NB12,5,,0
4692,GS457,1ASSYC,300,CN06,NB12,5,,1
4693,GS454,1ASSYC,300,CN06,NB12,5,,1
4694,GS453,1ASSYC,300,CN06,NB12,5,,1
4695,GS452,1ASSYC,300,CN06,NB12,5,,0
4696,GS451,1ASSYC,300,CN06,NB12,5,,0
4697,GS450,1ASSYC,300,CN06,NB12,5,,0
4698,GV440,1ASSYC,250,CN06,NB12,5,,0
4699,GS45A,1ASSYC,300,CN06,NB12,5,,0
